,Date,Link,Newspaper Name,Corrected_Date,Headline_Keywords,Body_Keywords
375,"April 17, 2020",https://www.washingtonpost.com/world/europe/britain-extends-lockdown-as-boris-johnson-recovers-in-countryside/2020/04/16/9b9ec090-7f36-11ea-84c2-0792d8591911_story.html,The Washington Post,4/17/2020,"['Boris', 'Johnson', 'recovers', 'lockdown', 'Britain', 'countryside']","['Britain', 'Johnson', 'minister', 'government', 'cabinet', 'Raab', 'lockdown', 'Thursday', 'extension', 'infection', 'distancing', 'Party', 'prime', 'way']"
376,"April 17, 2020",https://www.washingtonpost.com/local/americans-are-being-asked-to-sacrifice-have-we-forgotten-how/2020/04/16/e81ab08c-7ff9-11ea-8013-1b6da0e4a2b7_story.html,The Washington Post,4/17/2020,['Americans'],"['Americans', 'war', 'store', 'nation', 'people', 'home', 'weeks', 'Michigan', 'mask', 'Whitmer', 'War', 'Trump', 'America', 'protesters']"
377,"April 17, 2020",https://www.washingtonpost.com/opinions/trump-refuses-to-lead-a-country-in-crisis/2020/04/16/461445e0-800e-11ea-9040-68981f488eed_story.html,The Washington Post,4/17/2020,"['Trump', 'country', 'crisis']","['Trump', 'testing', 'states', 'nation', 'World', 'country', 'capacity', 'tests', 'production', 'leadership', 'Cuomo', 'companies', 'Northeast', 'government']"
378,"April 17, 2020",https://www.washingtonpost.com/business/on-small-business/small-business-fears-come-true-as-virus-rescue-funds-run-out/2020/04/16/b91a291e-7ff1-11ea-84c2-0792d8591911_story.html,The Washington Post,4/17/2020,"['Business', 'Relief', 'Funds', 'Small', 'Shut']","['loans', 'program', 'SBA', 'money', 'businesses', 'applications', 'funding', 'Congress', 'firms', 'business', 'PPP', 'loan', 'lenders', 'Thursday']"
379,"April 17, 2020",https://www.washingtonpost.com/local/dc-politics/district-business-leaders-warn-of-bankruptcies-and-permanent-closures-plea-for-rapid-help/2020/04/16/05bd85de-8026-11ea-9040-68981f488eed_story.html,The Washington Post,4/17/2020,"['bankruptcies', 'leaders', 'closures', 'business', 'plea', 'District', 'help']","['businesses', 'District', 'member', 'sector', 'tax', 'members', 'property', 'help', 'time', 'percent', 'restaurant', 'DC2021', 'city', 'Council']"
380,"April 17, 2020",https://www.washingtonpost.com/business/on-small-business/fed-preparing-a-plan-to-publish-transactions-for-crisis-programs/2020/04/16/28781f50-803d-11ea-84c2-0792d8591911_story.html,The Washington Post,4/17/2020,"['Plan', 'Transactions', 'Crisis', 'Readying', 'Fed', 'Programs']","['Fed', 'Treasury', 'Powell', 'companies', 'programs', 'loan', 'Mnuchin', 'lending', 'law', 'support', 'loans', 'committee', 'limitations', 'Warren']"
381,"April 17, 2020",https://www.washingtonpost.com/business/some-wall-street-bankers-are-doing-well-from-this-crisis/2020/04/16/140973b8-7fb9-11ea-84c2-0792d8591911_story.html,The Washington Post,4/17/2020,"['Wall', 'Street', 'Bankers', 'Crisis']","['trading', '%', 'revenue', 'traders', 'JPMorgan', 'equity', 'bank', 'quarter', 'firms', 'derivatives', 'banks', 'stock', 'market', 'Goldman']"
382,"April 17, 2020",https://www.washingtonpost.com/opinions/2020/04/17/trumps-bark-is-always-worse-than-his-bite/,The Washington Post,4/17/2020,"['Trump', 'chaos']","['Trump', 'states', 'testing', 'governors', 'approval', 'threat', 'government', 'Americans', 'drop', 'Congress', 'Thursday', 'poll', 'sign', 'Democrats']"
383,"April 17, 2020",https://www.washingtonpost.com/business/on-small-business/meet-feds-nine-new-offspring-each-with-different-market-role/2020/04/16/5a5ed200-803a-11ea-84c2-0792d8591911_story.html,The Washington Post,4/17/2020,"['New', 'Offspring', 'Market', 'Fed', 'Meet', 'Role']","['Fed', 'Facility', 'debt', 'term', 'loans', 'facilities', 'lending', 'bank', 'market', 'Congress', 'facility', 'markets', 'U.S.', 'liquidity']"
384,"April 18, 2020",https://www.washingtonpost.com/business/there-are-big-holes-in-trumps-state-reopening-plan/2020/04/17/327ae2e4-8097-11ea-84c2-0792d8591911_story.html,The Washington Post,4/18/2020,"['Holes', 'Trump', 'State', 'Plan']","['states', 'plan', 'trajectory', 'opening', 'testing', 'Trump', 'guidelines', 'information', 'outbreaks', 'weeks', 'places', 'criteria', 'data', 'flu']"
385,"April 18, 2020",https://www.washingtonpost.com/opinions/pelosi-is-right-congress-needs-to-figure-out-how-to-vote-from-afar/2020/04/17/e32b8d7e-800a-11ea-a3ee-13e1ae0a3571_story.html,The Washington Post,4/18/2020,"['Pelosi', 'Congress']","['Congress', 'voting', 'members', 'D', 'week', 'House', 'effort', 'plan', 'country', 'lift', 'Washington', 'changes', 'votes', 'Zoom']"
386,"April 18, 2020",https://www.washingtonpost.com/opinions/congress-must-work-to-fund-small-businesses-instead-were-seeing-a-partisan-battle/2020/04/17/c7327e14-80d4-11ea-a3ee-13e1ae0a3571_story.html,The Washington Post,4/18/2020,"['Congress', 'businesses', 'battle']","['Democrats', 'Cares', 'funding', 'Act', 'Congress', 'program', 'Republicans', 'Leader', 'Mr.', 'consent', 'extension', 'McConnell', 'GOP', 'approval']"
387,"April 18, 2020",https://www.washingtonpost.com/opinions/global-opinions/trumps-reopening-guidance-has-a-glaring-gap/2020/04/17/9efb793a-80d6-11ea-9040-68981f488eed_story.html,The Washington Post,4/18/2020,"['Trump', 'guidance', 'gap']","['testing', 'Trump', 'workers', 'supply', 'people', 'Mr.', 'guidance', 'States', 'tests', 'governors', 'United', 'Andrew', 'leadership', 'work']"
388,"April 19, 2020",https://www.washingtonpost.com/business/on-small-business/loans-averaged-206000-in-small-businesses-fund-that-ran-out/2020/04/17/7e3f8c22-80e5-11ea-84c2-0792d8591911_story.html,The Washington Post,4/19/2020,"['Loans', 'Small', 'Businesses', 'Fund']","['loans', 'applications', 'funding', 'businesses', '%', 'banks', 'California', 'report', 'lenders', 'program', 'release', 'officials', 'unions', 'credit']"
389,"April 19, 2020",https://www.washingtonpost.com/business/gileads-remdesivir-can-hardly-live-up-to-the-hype/2020/04/17/ae4b9388-80cd-11ea-84c2-0792d8591911_story.html,The Washington Post,4/19/2020,"['Gilead', 'Remdesivir', 'Hype']","['Gilead', 'drug', 'data', 'medicine', 'patients', 'remdesivir', 'trial', 'report', 'drugs', 'Skorney', 'effects', 'study', 'researchers', 'people']"
390,"April 20, 2020",https://www.washingtonpost.com/business/energy/saudi-arabia-shouldspendlike-the-debtor-it-is/2020/04/17/bd44c7ae-8110-11ea-84c2-0792d8591911_story.html,The Washington Post,4/20/2020,"['Saudi', 'Arabia', 'Debtor']","['%', 'oil', 'year', 'Arabia', 'Saudi', 'kingdom', 'country', 'government', 'price', 'shopping', 'spending', 'fund', 'credit', 'budget']"
391,"April 20, 2020",https://www.washingtonpost.com/nation/2020/04/20/shake-shack-loan-coronavirus/,The Washington Post,4/20/2020,"['Shack', 'government', 'loan', 'businesses']","['program', 'loans', 'restaurant', 'Meyer', 'Garutti', 'Shack', 'businesses', 'loan', 'business', 'employees', 'Shake', 'letter', 'chain', 'chains']"
392,"April 20, 2020",https://www.washingtonpost.com/business/on-small-business/a-month-of-lockdowns-on-main-street-and-aidalready-ran-out/2020/04/18/fce13050-81c4-11ea-84c2-0792d8591911_story.html,The Washington Post,4/20/2020,"['Month', 'Lockdowns', 'Main', 'Street']","['business', 'businesses', 'employees', 'March', 'program', 'bars', 'month', 'weeks', 'loan', 'companies', 'staff', 'funding', 'days', 'government']"
393,"April 20, 2020",https://www.washingtonpost.com/business/chinas-finance-world-opens-up-to-foreigners-sort-of/2020/04/20/12466012-82c1-11ea-81a3-9690c9881111_story.html,The Washington Post,4/20/2020,"['China', 'Finance', 'World', 'Foreigners']","['China', 'companies', 'U.S.', 'assets', 'bonds', 'market', 'banks', 'government', 'banking', 'fund', 'stock', 'investors', 'year', 'firms']"
394,"April 20, 2020",https://www.washingtonpost.com/politics/2020/04/20/why-joe-biden-could-swing-votes-by-campaigning-legalize-marijuana/,The Washington Post,4/20/2020,"['Joe', 'Biden', 'votes', 'marijuana']","['legalization', 'voters', 'marijuana', 'issues', 'Americans', 'policy', 'party', 'candidates', 'support', 'percent', 'states', 'campaign', 'cannabis', 'Vavreck']"
395,"April 20, 2020",https://www.washingtonpost.com/politics/2020/04/20/joe-biden-scores-endorsement-big-spending-green-group/,The Washington Post,4/20/2020,"['Biden', 'scores', 'endorsement', 'Joe', 'group']","['Biden', 'climate', 'Trump', 'LCV', 'change', 'group', 'health', 'Sanders', 'years', 'plan', 'president', 'Browner', 'endorsement', 'emissions']"
396,"April 20, 2020",https://www.washingtonpost.com/opinions/2020/04/20/its-not-about-size-government-its-about-competence/,The Washington Post,4/20/2020,"['size', 'government', 'competence']","['government', 'Republicans', 'spending', 'wing', 'states', 'Trump', 'resentment', 'antagonism', 'Government', 'York', 'experts', 'ratings', 'affirmation', 'stimulus']"
397,"April 21, 2020",https://www.washingtonpost.com/opinions/journalists-job-is-to-report-the-truth-so-what-to-do-when-trump-lies/2020/04/20/01e67166-833f-11ea-a3eb-e9fc93160703_story.html,The Washington Post,4/21/2020,"['Reporters', 'Trump', 'self', 'game']","['Trump', 'president', 'governors', 'Fauci', 'percent', 'administration', 'briefings', 'fact', 'time', 'reporter', 'covid-19', 'face', 'public', 'questions']"
398,"April 21, 2020",https://www.washingtonpost.com/opinions/scientists-remind-us-of-a-moral-universe-where-truth-matters/2020/04/20/431ef180-8330-11ea-878a-86477a724bdb_story.html,The Washington Post,4/21/2020,"['world', 'truth', 'knowledge', 'Scientists', 'Trump']","['air', 'study', 'distancing', 'scientists', 'health', 'droplets', 'reality', 'treatment', 'infections', 'credit', 'researchers', 'self', 'covid-19', 'goal']"
399,"April 21, 2020",https://www.washingtonpost.com/world/asia_pacific/kim-jong-un-no-signs-that-north-korean-leader-is-in-grave-danger-south-says/2020/04/21/0a40c438-8380-11ea-81a3-9690c9881111_story.html,The Washington Post,4/21/2020,"['health', 'Un', 'Trump', 'Jong', 'diplomacy', 'Kim', 'leader']","['Kim', 'North', 'Korea', 'U.S.', 'intelligence', 'health', 'officials', 'Trump', 'April', 'government', 'talks', 'administration', 'official', 'China']"
400,"April 21, 2020",https://www.washingtonpost.com/world/asia_pacific/hong-kong-crisis-escalates-as-china-moves-to-hasten-demise-of-citys-autonomy/2020/04/21/0a0afcd8-839c-11ea-81a3-9690c9881111_story.html,The Washington Post,4/21/2020,"['crisis', 'China', 'demise', 'Kong', 'Hong', 'city', 'autonomy']","['Kong', 'Hong', 'city', 'government', 'Beijing', 'law', 'protests', 'activists', 'affairs', 'autonomy', 'officials', 'China', 'authorities', 'power']"
401,"April 21, 2020",https://www.washingtonpost.com/business/on-small-business/schumer-says-deal-struck-on-emergency-aid-plan-with-white-house/2020/04/21/747e5910-83cf-11ea-81a3-9690c9881111_story.html,The Washington Post,4/21/2020,"['Interim', 'Stimulus', 'Plan', 'Struck', 'Deal', 'Senate']","['funds', 'aid', 'Senate', 'House', 'business', 'program', 'Democrats', 'deal', 'measure', 'Tax', 'Schumer', 'testing', 'relief', 'agreement']"
402,"April 21, 2020",https://www.washingtonpost.com/opinions/2020/04/21/coming-gop-plot-sabotage-biden-presidency/,The Washington Post,4/21/2020,"['GOP', 'plot', 'Biden', 'presidency']","['government', 'Republicans', 'Trump', 'Biden', 'economy', 'crisis', 'pandemic', 'Democrats', 'House', 'office', 'effort', 'safety', 'net', 'protests']"
403,"April 21, 2020",https://www.washingtonpost.com/business/on-small-business/white-house-congress-reach-sba-loan-deal-senate-set-for-vote/2020/04/21/747e5910-83cf-11ea-81a3-9690c9881111_story.html,The Washington Post,4/21/2020,"['Interim', 'Stimulus', 'Plan', 'Struck', 'Deal', 'Senate']","['funds', 'aid', 'Senate', 'House', 'business', 'program', 'Democrats', 'deal', 'measure', 'Tax', 'Schumer', 'testing', 'relief', 'agreement']"
404,"April 21, 2020",https://www.washingtonpost.com/business/on-small-business/small-businesses-await-funds-as-congress-talks-near-an-agreement/2020/04/21/8986be10-83ac-11ea-81a3-9690c9881111_story.html,The Washington Post,4/21/2020,"['Funds', 'Congress', 'Talks', 'Businesses', 'Agreement']","['program', 'deal', 'members', 'Senate', 'Democrats', 'Leader', 'aid', 'House', 'business', 'Monday', 'bill', 'agreement', 'funds', 'individuals']"
405,"April 21, 2020",https://www.washingtonpost.com/business/energy/negative-prices-for-oil-heres-what-that-means/2020/04/21/502a247c-83f2-11ea-81a3-9690c9881111_story.html,The Washington Post,4/21/2020,['Oil'],"['oil', 'price', 'prices', 'delivery', 'storage', 'contracts', 'market', 'U.S.', 'futures', 'crude', 'world', 'producers', 'April', 'contract']"
406,"April 22, 2020",https://www.washingtonpost.com/business/on-small-business/deal-struck-on-interim-stimulus-plan-trump-says-hell-sign/2020/04/21/747e5910-83cf-11ea-81a3-9690c9881111_story.html,The Washington Post,4/22/2020,"['Interim', 'Stimulus', 'Plan', 'Struck', 'Deal', 'Senate']","['funds', 'aid', 'Senate', 'House', 'business', 'program', 'Democrats', 'deal', 'measure', 'Tax', 'Schumer', 'testing', 'relief', 'agreement']"
407,"April 22, 2020",https://www.washingtonpost.com/opinions/global-opinions/the-pandemic-didnt-come-out-of-nowhere-the-us-ignored-the-warnings/2020/04/21/3bf37566-7db3-11ea-a3ee-13e1ae0a3571_story.html,The Washington Post,4/22/2020,"['U.S.', 'warnings', 'pandemic']","['report', 'Security', 'health', 'Health', 'spread', 'pandemics', 'animals', 'world', 'Center', 'death', 'security', 'States', 'disease', 'gaps']"
408,"April 22, 2020",https://www.washingtonpost.com/opinions/2020/04/21/if-biden-is-serious-about-winning-he-should-pick-tammy-baldwin-his-running-mate/,The Washington Post,4/22/2020,"['Tammy', 'Baldwin', 'running', 'Biden', 'mate']","['Baldwin', 'Biden', 'Sen.', 'ticket', 'Wisconsin', 'Trump', 'vice', 'state', 'Pennsylvania', 'seat', 'chance', 'election', 'president', 'Pence']"
409,"April 22, 2020",https://www.washingtonpost.com/business/revenge-is-a-dish-thats-off-the-chinamenu/2020/04/20/c7299320-835a-11ea-81a3-9690c9881111_story.html,The Washington Post,4/22/2020,"['Revenge', 'Dish', 'China', 'Menu']","['luxury', 'sales', '%', 'China', 'place', 'year', 'goods', 'end', 'home', 'consumer', 'LVMH', 'survey', 'Hermes', 'products']"
410,"April 22, 2020",https://www.washingtonpost.com/opinions/2020/04/21/even-republicans-intelligence-committee-admit-putin-helped-trump-get-elected/,The Washington Post,4/22/2020,"['Intelligence', 'Committee', 'Putin', 'Republicans', 'Trump']","['Trump', 'Russia', 'campaign', 'Putin', 'intelligence', 'investigation', 'report', 'way', 'conclusion', 'history', 'Republicans', 'R', 'U.S.', 'Committee']"
411,"April 22, 2020",https://www.washingtonpost.com/opinions/trump-and-his-allies-are-using-the-pandemic-to-push-an-unrelated-agenda/2020/04/21/e71890f0-83f5-11ea-878a-86477a724bdb_story.html,The Washington Post,4/22/2020,"['Trump', 'allies', 'pandemic', 'agenda']","['immigration', 'pandemic', 'country', 'Trump', 'levels', 'economy', 'health', 'Mr.', 'world', 'war', 'foreigners', 'nation', 'Democrats', 'goals']"
412,"April 22, 2020",https://www.washingtonpost.com/local/dc-politics/aid-bill-expected-to-pass-this-week-wont-include-700-million-sought-by-dc-city-says/2020/04/21/f28ac89a-83d7-11ea-ae26-989cfce1c7c7_story.html,The Washington Post,4/22/2020,"['bill', 'week', 'D.C.']","['District', 'funding', 'D', 'Congress', 'House', 'legislation', 'city', 'Tuesday', 'nation', 'Senate', 'states', 'capital', 'food', 'Hoyer']"
413,"April 23, 2020",https://www.washingtonpost.com/business/2020/04/22/markets-oil-coronavirus/,The Washington Post,4/23/2020,"['oil', 'prices', 'states', 'stocks', 'U.S.', 'lockdowns']","['oil', 'percent', 'U.S.', 'prices', 'Wednesday', 'day', 'people', 'barrels', 'week', 'points', 'demand', 'business', 'lockdowns', 'drop']"
414,"April 23, 2020",https://www.washingtonpost.com/business/on-small-business/small-business-rescue-cash-isnt-for-lobbyists-judge-rules/2020/04/22/ca5fb922-84b1-11ea-81a3-9690c9881111_story.html,The Washington Post,4/23/2020,"['Cash', 'Rescue', 'Lobbyists', 'Business', 'Judge', 'Small', 'Rules']","['businesses', 'loan', 'U.S.', 'firms', 'judge', 'loans', 'District', 'Small', 'Administration', 'Business', 'economy', 'sector', 'signature', 'contact']"
415,"April 23, 2020",https://www.washingtonpost.com/business/on-small-business/good-budget-news-on-us-relief-packagemay-be-bad-news-for-economy/2020/04/22/e889f5f8-8479-11ea-81a3-9690c9881111_story.html,The Washington Post,4/23/2020,"['News', 'U.S.', 'Budget', 'Relief', 'Good', 'Package', 'Bad']","['Fed', 'money', 'losses', 'loans', 'CBO', 'companies', 'government', 'facilities', 'emergency', 'crisis', 'economy', 'financing', 'businesses', 'programs']"
416,"April 23, 2020",https://www.washingtonpost.com/business/on-small-business/senators-propose-500-billion-state-and-local-government-rescue/2020/04/19/2f46c988-825b-11ea-81a3-9690c9881111_story.html,The Washington Post,4/23/2020,"['State', 'Local', 'Government', 'Senators', 'Rescue']","['states', 'fund', 'aid', 'state', 'Senate', 'Cassidy', 'Menendez', 'businesses', 'Congress', 'package', 'chairman', 'Mnuchin', 'Senator', 'municipalities']"
417,"April 23, 2020",https://www.washingtonpost.com/world/top-iranian-general-warns-us-against-dangerous-behavior-in-persian-gulf-after-trump-threat/2020/04/23/659b44c0-8551-11ea-81a3-9690c9881111_story.html,The Washington Post,4/23/2020,"['Persian', 'Gulf', 'Trump', 'behavior', 'U.S.', 'threat']","['U.S.', 'Iran', 'Guard', 'Revolutionary', 'country', 'oil', 'ships', 'Navy', 'Gulf', 'President', 'Persian', 'economy', 'year', 'forces']"
418,"April 23, 2020",https://www.washingtonpost.com/opinions/2020/04/23/danger-doing-what-you-think-trump-wants/,The Washington Post,4/23/2020,"['danger', 'Trump']","['Trump', 'Kemp', 'media', 'governor', 'policy', 'wave', 'protests', 'public', 'Americans', 'coverage', 'economy', 'time', 'governors', 'speech']"
419,"April 23, 2020",https://www.washingtonpost.com/business/why-its-so-hard-to-overthrow-the-mighty-us-dollar/2020/04/23/5d15cee2-851f-11ea-81a3-9690c9881111_story.html,The Washington Post,4/23/2020,"['Mighty', 'U.S.', 'Dollar']","['currency', 'dollar', '%', 'U.S.', 'dollars', 'Russia', 'banks', 'greenback', 'people', 'March', 'reserves', 'crisis', 'European', 'decade']"
420,"April 23, 2020",https://www.washingtonpost.com/opinions/reforming-the-gop-begins-by-voting-democratic-in-november/2020/04/23/24d47534-8582-11ea-878a-86477a724bdb_story.html,The Washington Post,4/23/2020,"['GOP', 'destination']","['Trump', 'party', 'Republicans', 'health', 'outreach', 'identity', 'governance', 'way', 'Democrat', 'response', 'wing', 'death', 'state', 'campaign']"
421,"April 23, 2020",https://www.washingtonpost.com/business/energy/what-an-oil-etf-has-to-do-with-plunging-oil-prices/2020/04/22/75da66d8-84f5-11ea-81a3-9690c9881111_story.html,The Washington Post,4/23/2020,"['Oil', 'ETF', 'Prices']","['oil', 'prices', 'fund', 'April', 'USO', 'ETF', 'demand', 'contracts', 'price', 'futures', 'value', 'market', 'shares', 'contract']"
422,"April 24, 2020",https://www.washingtonpost.com/business/on-small-business/us-state-bankruptcy-was-a-farce-then-and-now/2020/04/22/54a2583a-84d3-11ea-81a3-9690c9881111_story.html,The Washington Post,4/24/2020,"['U.S.', 'State', 'Bankruptcy', 'Farce']","['state', 'states', 'McConnell', 'bankruptcy', 'money', 'pension', 'government', 'idea', 'Bloomberg', 'U.S.', 'New', 'package', 'measures', 'assistance']"
423,"April 24, 2020",https://www.washingtonpost.com/opinions/decentralize-federal-government-offices-and-spread-the-workforce-around/2020/04/23/68034cec-8328-11ea-81a3-9690c9881111_story.html,The Washington Post,4/24/2020,"['Decentralize', 'government', 'offices', 'workforce']","['contractors', 'area', 'services', 'D.C.', 'disruption', 'country', 'agencies', 'cost', 'R', 'novel', 'Hogan', 'coronavirus', 'personnel', 'department']"
424,"April 24, 2020",https://www.washingtonpost.com/politics/courts_law/supreme-court-rejects-trump-administrations-view-on-key-aspect-of-clean-water-act/2020/04/23/a826b828-8570-11ea-a3eb-e9fc93160703_story.html,The Washington Post,4/24/2020,"['aspect', 'Clean', 'Water', 'Supreme', 'Court', 'Trump', 'administration']","['court', 'law', 'Water', 'EPA', 'permit', 'pollutants', 'case', 'Clean', 'Act', 'release', 'administration', 'Court', 'Trump', 'discharge']"
425,"April 24, 2020",https://www.washingtonpost.com/business/on-small-business/sushi-chain-returning-6-million-small-business-loan-to-us/2020/04/23/c1a7d52c-857d-11ea-81a3-9690c9881111_story.html,The Washington Post,4/24/2020,"['Small', 'Business', 'Loan', 'Chain', 'Sushi', 'U.S.']","['company', 'restaurant', 'Inc.', 'U.S.', 'firms', 'stimulus', 'week', 'Uba', 'loan', 'Kura', 'Business', 'lawmakers', 'media', 'government']"
426,"April 24, 2020",https://www.washingtonpost.com/business/on-small-business/private-equity-to-get-squeezed-out-of-another-stimulus-program/2020/04/23/f70bdd9a-8540-11ea-81a3-9690c9881111_story.html,The Washington Post,4/24/2020,"['Equity', 'Stimulus', 'Program']","['Fed', 'companies', 'equity', 'loans', 'firms', 'debt', 'lending', 'business', 'loan', 'money', 'Street', 'interest', 'businesses', 'leverage']"
427,"April 24, 2020",https://www.washingtonpost.com/business/on-small-business/us-toughens-guidance-on-who-can-get-small-business-funds/2020/04/23/8dcb041e-8572-11ea-81a3-9690c9881111_story.html,The Washington Post,4/24/2020,"['Toughens', 'Guidance', 'Business', 'U.S.', 'Funds']","['companies', 'loan', 'certification', 'PPP', 'businesses', 'relief', 'company', 'loans', 'SBA', 'faith', 'Trump', 'Mnuchin', 'Inc.', 'Treasury']"
428,"April 24, 2020",https://www.washingtonpost.com/world/asia_pacific/one-country-one-system-the-week-that-china-shredded-its-promise-on-hong-kong/2020/04/24/247fb3e6-7001-11ea-a156-0048b62cdb51_story.html,The Washington Post,4/24/2020,"['China', 'week', 'promise', 'system', 'Hong', 'country', 'Kong']","['Kong', 'Hong', 'China', 'city', 'Beijing', 'government', 'immigration', 'affairs', 'territory', 'mainland', 'officials', 'year', 'office', 'U.S.']"
429,"April 24, 2020",https://www.washingtonpost.com/politics/we-need-real-oversight-of-2-trillion-in-stimulus-money-trump-wont-provide-it/2020/04/24/5eaa8dba-84de-11ea-9728-c74380d9d410_story.html,The Washington Post,4/24/2020,"['oversight', 'money', 'Trump']","['Trump', 'Atkinson', 'Murphy', 'IGs', 'letter', 'inspectors', 'General', 'Congress', 'program', 'administration', 'oversight', 'director', 'Horowitz', 'intelligence']"
430,"April 24, 2020",https://www.washingtonpost.com/outlook/2020/04/24/public-health-isnt-enemy-economic-well-being/,The Washington Post,4/24/2020,"['health', 'enemy']","['health', 'wealth', 'economy', 'measures', 'businessmen', 'cities', 'conditions', 'city', 'labor', 'argument', 'disease', 'reformers', 'governments', 'Georgia']"
431,"April 24, 2020",https://www.washingtonpost.com/outlook/2020/04/24/making-it-easier-declare-bankruptcy-could-avert-economic-catastrophe/,The Washington Post,4/24/2020,"['bankruptcy', 'catastrophe']","['bankruptcy', 'businesses', 'Congress', 'law', 'mortgage', 'business', 'debts', 'jobs', 'relief', 'firms', 'pandemic', 'Koplar', 'Depression', 'farmers']"
432,"April 24, 2020",https://www.washingtonpost.com/outlook/five-myths/five-myths-about-the-gig-economy/2020/04/24/852023e4-8577-11ea-ae26-989cfce1c7c7_story.html,The Washington Post,4/24/2020,"['myths', 'gig', 'economy']","['gig', 'workers', 'economy', 'work', 'jobs', 'job', 'Uber', 'people', 'security', 'temp', 'drivers', 'platforms', 'companies', 'Instacart']"
433,"April 24, 2020",https://www.washingtonpost.com/business/on-small-business/hedge-funds-arent-eligible-for-us-small-business-rescue-loans/2020/04/24/68b8bd02-8643-11ea-81a3-9690c9881111_story.html,The Washington Post,4/24/2020,"['U.S.', 'Small', 'Business', 'Funds', 'Hedge', 'Rescue']","['loans', 'funds', 'program', 'SBA', 'firms', 'hedge', 'company', 'Friday', 'businesses', 'loan', 'Treasury', 'guidance', 'market', 'companies']"
434,"April 24, 2020",https://www.washingtonpost.com/opinions/2020/04/24/joe-biden-accused-trump-trying-delay-election-he-should-know-better/,The Washington Post,4/24/2020,"['Joe', 'Biden', 'Trump', 'election']","['Biden', 'Trump', 'president', 'election', 'Postal', 'Service', 'Democrats', 'years', 'order', 'Thursday', 'democracy', 'rhetoric', 'press', 'dollars']"
435,"April 25, 2020",https://www.washingtonpost.com/opinions/why-cant-we-just-vote-online-let-us-count-the-ways/2020/04/24/68ecea92-7850-11ea-9bee-c5bf9d2e3288_story.html,The Washington Post,4/25/2020,['ways'],"['voting', 'Web', 'vote', 'cybersecurity', 'officials', 'risk', 'government', 'Internet', 'Election', 'security', 'polling', 'voters', 'adversaries', 'election']"
436,"April 25, 2020",https://www.washingtonpost.com/business/on-small-business/big-banks-ready-to-flood-the-zone-with-new-applications-for-sba-loans/2020/04/22/8846d10c-84c9-11ea-81a3-9690c9881111_story.html,The Washington Post,4/25/2020,"['New', 'Applications', 'SBA', 'Zone', 'Banks', 'Loans']","['banks', 'program', 'round', 'funding', 'people', 'applications', 'SBA', 'clients', 'time', 'customers', 'bank', 'America', 'lenders', 'paperwork']"
437,"April 25, 2020",https://www.washingtonpost.com/world/the_americas/brazils-justice-minister-resigns-accusing-bolsonoro-of-improper-conduct/2020/04/24/53f4b804-8642-11ea-81a3-9690c9881111_story.html,The Washington Post,4/25/2020,"['justice', 'minister', 'Bolsonaro', 'Brazil', 'conduct']","['Bolsonaro', 'Moro', 'police', 'removal', 'corruption', 'president', 'America', 'investigations', 'Brazil', 'Latin', 'Friday', 'news', 'Luiz', 'country']"
438,"April 26, 2020",https://www.washingtonpost.com/politics/a-year-ago-biden-kicked-off-his-campaign-with-pizza-and-handshakes-now-its-all-zoom-calls-and-appearances-from-his-basement/2020/04/25/e9bd20e8-8727-11ea-ae26-989cfce1c7c7_story.html,The Washington Post,4/26/2020,"['Biden', 'campaign', 'pizza', 'Zoom', 'calls', 'appearances', 'basement']","['Biden', 'D', 'year', 'campaign', 'Washington', 'Saturday', 'Harpootlian', 'responders', 'Sen.', 'workers', 'event', 'Warren', 'Zoom', 'South']"
439,"April 26, 2020",https://www.washingtonpost.com/business/on-small-business/one-tiny-manufacturers-struggle-shows-just-how-difficult-reopening-the-economy-will-be/2020/04/24/e3baf250-861a-11ea-81a3-9690c9881111_story.html,The Washington Post,4/26/2020,"['Tiny', 'Manufacturer', 'Struggle', 'Economy']","['Aznavorian', 'company', 'auto', 'production', 'Clamps', 'workers', 'Clips', '-', 'order', 'supply', 'industry', 'chain', 'shocks', 'case']"
440,"April 26, 2020",https://www.washingtonpost.com/business/on-small-business/mnuchin-says-rising-budget-deficits-to-be-a-focus-over-time/2020/04/26/b0d85ea2-87c5-11ea-80df-d24b35a568ae_story.html,The Washington Post,4/26/2020,"['Budget', 'Deficits', 'Focus', 'Mnuchin', 'Time']","['%', 'Mnuchin', 'U.S.', 'debt', 'round', 'deficit', 'economy', 'budget', 'rates', 'loans', 'coronavirus', 'GDP', 'hit', 'quarter']"
441,"April 27, 2020",https://www.washingtonpost.com/opinions/global-opinions/israel-has-handed-trump-the-power-to-destroy-the-prospect-of-a-two-state-solution/2020/04/26/862edea6-8581-11ea-878a-86477a724bdb_story.html,The Washington Post,4/27/2020,"['Trump', 'power', 'Israel', 'character']","['Israel', 'Netanyahu', 'annexation', 'Trump', 'state', 'government', 'election', 'East', 'agreement', 'plan', 'West', 'experts', 'settlements', 'Jordan']"
